Subfamily	Tribe	Subtribe	Genus	Species
Satyrinae	Satyrini	Satyrina	Karanasa	Karanasa_eburnea
Satyrinae	Satyrini	Satyrina	Karanasa	Karanasa_goergneri
Satyrinae	Satyrini	Satyrina	Karanasa	Karanasa_haslundi
Satyrinae	Satyrini	Satyrina	Karanasa	Karanasa_hoffmanni
Satyrinae	Satyrini	Satyrina	Karanasa	Karanasa_huebneri
Satyrinae	Satyrini	Satyrina	Karanasa	Karanasa_incerta
Satyrinae	Satyrini	Satyrina	Karanasa	Karanasa_josephi
Satyrinae	Satyrini	Satyrina	Karanasa	Karanasa_kasakstana
Satyrinae	Satyrini	Satyrina	Karanasa	Karanasa_kirgizorum
Satyrinae	Satyrini	Satyrina	Karanasa	Karanasa_latifasciata
Satyrinae	Satyrini	Satyrina	Karanasa	Karanasa_leechi
Satyrinae	Satyrini	Satyrina	Karanasa	Karanasa_maureri
Satyrinae	Satyrini	Satyrina	Karanasa	Karanasa_modesta
Satyrinae	Satyrini	Satyrina	Karanasa	Karanasa_mohsenii
Satyrinae	Satyrini	Satyrina	Karanasa	Karanasa_moorei
Satyrinae	Satyrini	Satyrina	Karanasa	Karanasa_pamira
Satyrinae	Satyrini	Satyrina	Karanasa	Karanasa_praestans
Satyrinae	Satyrini	Satyrina	Karanasa	Karanasa_puengeleri
Satyrinae	Satyrini	Satyrina	Karanasa	Karanasa_pupilata
Satyrinae	Satyrini	Satyrina	Karanasa	Karanasa_regeli
Satyrinae	Satyrini	Satyrina	Karanasa	Karanasa_rohtanga
Satyrinae	Satyrini	Satyrina	Karanasa	Karanasa_safeda
Satyrinae	Satyrini	Satyrina	Karanasa	Karanasa_straminea
Satyrinae	Satyrini	Satyrina	Karanasa	Karanasa_talastauana
Satyrinae	Satyrini	Satyrina	Karanasa	Karanasa_tancrei
Satyrinae	Satyrini	Satyrina	Karanasa	Karanasa_voigti
Satyrinae	Satyrini	Satyrina	Karanasa	Karanasa_wilkinsi
Satyrinae	Satyrini	Parargina	Kirinia	Kirinia_climene
Satyrinae	Satyrini	Parargina	Kirinia	Kirinia_epaminondas
Satyrinae	Satyrini	Parargina	Kirinia	Kirinia_epimenides
Satyrinae	Satyrini	Parargina	Kirinia	Kirinia_eversmanni
Satyrinae	Satyrini	Parargina	Kirinia	Kirinia_roxelana
Limenitidinae	Adoliadini		Kumothales	Kumothales_inexpectata
Heliconiinae	Vagrantini		Lachnoptera	Lachnoptera_anticlia
Heliconiinae	Vagrantini		Lachnoptera	Lachnoptera_ayresii
Satyrinae	Satyrini	Coenonymphina	Lamprolenis	Lamprolenis_nitida
Biblidinae	Biblidini		Laringa	Laringa_castelnaui
Biblidinae	Biblidini		Laringa	Laringa_horsfieldii
Satyrinae	Satyrini	Parargina	Lasiommata	Lasiommata_adrastoides
Satyrinae	Satyrini	Parargina	Lasiommata	Lasiommata_deidamia
Satyrinae	Satyrini	Parargina	Lasiommata	Lasiommata_felix
Satyrinae	Satyrini	Parargina	Lasiommata	Lasiommata_hefengana
Satyrinae	Satyrini	Parargina	Lasiommata	Lasiommata_hindukushica
Satyrinae	Satyrini	Parargina	Lasiommata	Lasiommata_kasumi
Satyrinae	Satyrini	Parargina	Lasiommata	Lasiommata_maderakal
Satyrinae	Satyrini	Parargina	Lasiommata	Lasiommata_maera
Satyrinae	Satyrini	Parargina	Lasiommata	Lasiommata_maerula
Satyrinae	Satyrini	Parargina	Lasiommata	Lasiommata_majuscula
Satyrinae	Satyrini	Parargina	Lasiommata	Lasiommata_meadewaldoi
Satyrinae	Satyrini	Parargina	Lasiommata	Lasiommata_megera
Satyrinae	Satyrini	Parargina	Lasiommata	Lasiommata_menava
Satyrinae	Satyrini	Parargina	Lasiommata	Lasiommata_minuscula
Satyrinae	Satyrini	Parargina	Lasiommata	Lasiommata_paramegaera
Satyrinae	Satyrini	Parargina	Lasiommata	Lasiommata_petropolitana
Satyrinae	Satyrini	Parargina	Lasiommata	Lasiommata_shakra
Satyrinae	Satyrini	Pronophilina	Lasiophila	Lasiophila_alkaios
Satyrinae	Satyrini	Pronophilina	Lasiophila	Lasiophila_circe
Satyrinae	Satyrini	Pronophilina	Lasiophila	Lasiophila_ciris
Satyrinae	Satyrini	Pronophilina	Lasiophila	Lasiophila_cirta
Satyrinae	Satyrini	Pronophilina	Lasiophila	Lasiophila_hewitsonia
Satyrinae	Satyrini	Pronophilina	Lasiophila	Lasiophila_lucuma
Satyrinae	Satyrini	Pronophilina	Lasiophila	Lasiophila_luna
Satyrinae	Satyrini	Pronophilina	Lasiophila	Lasiophila_orbifera
Satyrinae	Satyrini	Pronophilina	Lasiophila	Lasiophila_palades
Satyrinae	Satyrini	Pronophilina	Lasiophila	Lasiophila_parthyene
Satyrinae	Satyrini	Pronophilina	Lasiophila	Lasiophila_persepolis
Satyrinae	Satyrini	Pronophilina	Lasiophila	Lasiophila_phalaesia
Satyrinae	Satyrini	Pronophilina	Lasiophila	Lasiophila_piscina
Satyrinae	Satyrini	Pronophilina	Lasiophila	Lasiophila_prosymna
Satyrinae	Satyrini	Pronophilina	Lasiophila	Lasiophila_regia
Satyrinae	Satyrini	Pronophilina	Lasiophila	Lasiophila_semipartita
Satyrinae	Satyrini	Pronophilina	Lasiophila	Lasiophila_zapatoza
Limenitidinae	Neptini		Lasippa	Lasippa_bella
Limenitidinae	Neptini		Lasippa	Lasippa_ebusa
Limenitidinae	Neptini		Lasippa	Lasippa_heliodore
Limenitidinae	Neptini		Lasippa	Lasippa_illigera
Limenitidinae	Neptini		Lasippa	Lasippa_illigerella
Limenitidinae	Neptini		Lasippa	Lasippa_monata
Limenitidinae	Neptini		Lasippa	Lasippa_neriphus
Limenitidinae	Neptini		Lasippa	Lasippa_pata
Limenitidinae	Neptini		Lasippa	Lasippa_tiga
Limenitidinae	Neptini		Lasippa	Lasippa_viraja
Limenitidinae	Neptini		Lebadea	Lebadea_alankara
Limenitidinae	Neptini		Lebadea	Lebadea_martha
Apaturinae			Lelecella	Lelecella_limenitoides
Satyrinae	Satyrini	Lethina	Lethe	Lethe_albolineata
Satyrinae	Satyrini	Lethina	Lethe	Lethe_andersoni
Satyrinae	Satyrini	Lethina	Lethe	Lethe_anthedon
Satyrinae	Satyrini	Lethina	Lethe	Lethe_appalachia
Satyrinae	Satyrini	Lethina	Lethe	Lethe_arete
Satyrinae	Satyrini	Lethina	Lethe	Lethe_argentata
Satyrinae	Satyrini	Lethina	Lethe	Lethe_armandina
Satyrinae	Satyrini	Lethina	Lethe	Lethe_atkinsonia
Satyrinae	Satyrini	Lethina	Lethe	Lethe_baileyi
Satyrinae	Satyrini	Lethina	Lethe	Lethe_baladeva
Satyrinae	Satyrini	Lethina	Lethe	Lethe_baoshana
Satyrinae	Satyrini	Lethina	Lethe	Lethe_bhairava
Satyrinae	Satyrini	Lethina	Lethe	Lethe_bipupilla
Satyrinae	Satyrini	Lethina	Lethe	Lethe_bitaensis
Satyrinae	Satyrini	Lethina	Lethe	Lethe_bojonia
Satyrinae	Satyrini	Lethina	Lethe	Lethe_butleri
Satyrinae	Satyrini	Lethina	Lethe	Lethe_callipteris
Satyrinae	Satyrini	Lethina	Lethe	Lethe_camilla
Satyrinae	Satyrini	Lethina	Lethe	Lethe_chandica
Satyrinae	Satyrini	Lethina	Lethe	Lethe_christophi
Satyrinae	Satyrini	Lethina	Lethe	Lethe_clarissa
Satyrinae	Satyrini	Lethina	Lethe	Lethe_confusa
Satyrinae	Satyrini	Lethina	Lethe	Lethe_creola
Satyrinae	Satyrini	Lethina	Lethe	Lethe_cybele
Satyrinae	Satyrini	Lethina	Lethe	Lethe_cyrene
Satyrinae	Satyrini	Lethina	Lethe	Lethe_dakwania
Satyrinae	Satyrini	Lethina	Lethe	Lethe_darena
Satyrinae	Satyrini	Lethina	Lethe	Lethe_daretis
Satyrinae	Satyrini	Lethina	Lethe	Lethe_dataensis
Satyrinae	Satyrini	Lethina	Lethe	Lethe_delila
Satyrinae	Satyrini	Lethina	Lethe	Lethe_diana
Satyrinae	Satyrini	Lethina	Lethe	Lethe_distans
Satyrinae	Satyrini	Lethina	Lethe	Lethe_dora
Satyrinae	Satyrini	Lethina	Lethe	Lethe_drypetis
Satyrinae	Satyrini	Lethina	Lethe	Lethe_dura
Satyrinae	Satyrini	Lethina	Lethe	Lethe_dynsate
Satyrinae	Satyrini	Lethina	Lethe	Lethe_europa
Satyrinae	Satyrini	Lethina	Lethe	Lethe_eurydice
Satyrinae	Satyrini	Lethina	Lethe	Lethe_gemina
Satyrinae	Satyrini	Lethina	Lethe	Lethe_gesangdawai
Satyrinae	Satyrini	Lethina	Lethe	Lethe_goalpara
Satyrinae	Satyrini	Lethina	Lethe	Lethe_gracilis
Satyrinae	Satyrini	Lethina	Lethe	Lethe_guansia
Satyrinae	Satyrini	Lethina	Lethe	Lethe_gulnihal
Satyrinae	Satyrini	Lethina	Lethe	Lethe_hecate
Satyrinae	Satyrini	Lethina	Lethe	Lethe_helena
Satyrinae	Satyrini	Lethina	Lethe	Lethe_helle
Satyrinae	Satyrini	Lethina	Lethe	Lethe_insana
Satyrinae	Satyrini	Lethina	Lethe	Lethe_jalaurida
Satyrinae	Satyrini	Lethina	Lethe	Lethe_kabrua
Satyrinae	Satyrini	Lethina	Lethe	Lethe_kanjupkula
Satyrinae	Satyrini	Lethina	Lethe	Lethe_kansa
Satyrinae	Satyrini	Lethina	Lethe	Lethe_kazuichiroi
Satyrinae	Satyrini	Lethina	Lethe	Lethe_kinabalensis
Satyrinae	Satyrini	Lethina	Lethe	Lethe_kondoi
Satyrinae	Satyrini	Lethina	Lethe	Lethe_konkakini
Satyrinae	Satyrini	Lethina	Lethe	Lethe_kouleikouzana
Satyrinae	Satyrini	Lethina	Lethe	Lethe_labyrinthea
Satyrinae	Satyrini	Lethina	Lethe	Lethe_lanaris
Satyrinae	Satyrini	Lethina	Lethe	Lethe_laodamia
Satyrinae	Satyrini	Lethina	Lethe	Lethe_latiaris
Satyrinae	Satyrini	Lethina	Lethe	Lethe_leei
Satyrinae	Satyrini	Lethina	Lethe	Lethe_liae
Satyrinae	Satyrini	Lethina	Lethe	Lethe_lisuae
Satyrinae	Satyrini	Lethina	Lethe	Lethe_liyufeii
Satyrinae	Satyrini	Lethina	Lethe	Lethe_luteofasciata
Satyrinae	Satyrini	Lethina	Lethe	Lethe_maitrya
Satyrinae	Satyrini	Lethina	Lethe	Lethe_manthara
Satyrinae	Satyrini	Lethina	Lethe	Lethe_manzorum
Satyrinae	Satyrini	Lethina	Lethe	Lethe_margaritae
Satyrinae	Satyrini	Lethina	Lethe	Lethe_marginalis
Satyrinae	Satyrini	Lethina	Lethe	Lethe_mataja
Satyrinae	Satyrini	Lethina	Lethe	Lethe_mekara
Satyrinae	Satyrini	Lethina	Lethe	Lethe_minerva
Satyrinae	Satyrini	Lethina	Lethe	Lethe_moelleri
Satyrinae	Satyrini	Lethina	Lethe	Lethe_monilifera
Satyrinae	Satyrini	Lethina	Lethe	Lethe_naga
Satyrinae	Satyrini	Lethina	Lethe	Lethe_neofasciata
Satyrinae	Satyrini	Lethina	Lethe	Lethe_nicetas
Satyrinae	Satyrini	Lethina	Lethe	Lethe_nicetella
Satyrinae	Satyrini	Lethina	Lethe	Lethe_nigrifascia
Satyrinae	Satyrini	Lethina	Lethe	Lethe_niitakana
Satyrinae	Satyrini	Lethina	Lethe	Lethe_nosei
Satyrinae	Satyrini	Lethina	Lethe	Lethe_ocellata
Satyrinae	Satyrini	Lethina	Lethe	Lethe_oculatissima
Satyrinae	Satyrini	Lethina	Lethe	Lethe_perimede
Satyrinae	Satyrini	Lethina	Lethe	Lethe_philemon
Satyrinae	Satyrini	Lethina	Lethe	Lethe_philesana
Satyrinae	Satyrini	Lethina	Lethe	Lethe_portlandia
Satyrinae	Satyrini	Lethina	Lethe	Lethe_privigna
Satyrinae	Satyrini	Lethina	Lethe	Lethe_procne
Satyrinae	Satyrini	Lethina	Lethe	Lethe_proxima
Satyrinae	Satyrini	Lethina	Lethe	Lethe_ramadeva
Satyrinae	Satyrini	Lethina	Lethe	Lethe_rohria
Satyrinae	Satyrini	Lethina	Lethe	Lethe_sadona
Satyrinae	Satyrini	Lethina	Lethe	Lethe_samio
Satyrinae	Satyrini	Lethina	Lethe	Lethe_satyavati
Satyrinae	Satyrini	Lethina	Lethe	Lethe_satyrina
Satyrinae	Satyrini	Lethina	Lethe	Lethe_scanda
Satyrinae	Satyrini	Lethina	Lethe	Lethe_serbonis
Satyrinae	Satyrini	Lethina	Lethe	Lethe_sicelides
Satyrinae	Satyrini	Lethina	Lethe	Lethe_sicelis
Satyrinae	Satyrini	Lethina	Lethe	Lethe_siderea
Satyrinae	Satyrini	Lethina	Lethe	Lethe_sidonis
Satyrinae	Satyrini	Lethina	Lethe	Lethe_sinorix
Satyrinae	Satyrini	Lethina	Lethe	Lethe_sura
Satyrinae	Satyrini	Lethina	Lethe	Lethe_syrcis
Satyrinae	Satyrini	Lethina	Lethe	Lethe_titania
Satyrinae	Satyrini	Lethina	Lethe	Lethe_trimacula
Satyrinae	Satyrini	Lethina	Lethe	Lethe_tristigmata
Satyrinae	Satyrini	Lethina	Lethe	Lethe_uemurai
Satyrinae	Satyrini	Lethina	Lethe	Lethe_umedai
Satyrinae	Satyrini	Lethina	Lethe	Lethe_verma
Satyrinae	Satyrini	Lethina	Lethe	Lethe_vindhya
Satyrinae	Satyrini	Lethina	Lethe	Lethe_violaceopicta
Satyrinae	Satyrini	Lethina	Lethe	Lethe_violae
Satyrinae	Satyrini	Lethina	Lethe	Lethe_visrava
Satyrinae	Satyrini	Lethina	Lethe	Lethe_wui
Satyrinae	Satyrini	Lethina	Lethe	Lethe_yantra
Satyrinae	Satyrini	Lethina	Lethe	Lethe_yunnana
Satyrinae	Satyrini	Lethina	Lethe	Lethe_zhangi
Limenitidinae	Adoliadini		Lexias	Lexias_acutipenna
Limenitidinae	Adoliadini		Lexias	Lexias_aeetes
Limenitidinae	Adoliadini		Lexias	Lexias_aegle
Limenitidinae	Adoliadini		Lexias	Lexias_aeropa
Limenitidinae	Adoliadini		Lexias	Lexias_albopunctata
Limenitidinae	Adoliadini		Lexias	Lexias_bangkana
Limenitidinae	Adoliadini		Lexias	Lexias_canescens
Limenitidinae	Adoliadini		Lexias	Lexias_cyanipardus
Limenitidinae	Adoliadini		Lexias	Lexias_damalis
Limenitidinae	Adoliadini		Lexias	Lexias_dirtea
Limenitidinae	Adoliadini		Lexias	Lexias_elna
Limenitidinae	Adoliadini		Lexias	Lexias_hikarugenzi
Limenitidinae	Adoliadini		Lexias	Lexias_immaculata
Limenitidinae	Adoliadini		Lexias	Lexias_panopus
Limenitidinae	Adoliadini		Lexias	Lexias_pardalis
Limenitidinae	Adoliadini		Lexias	Lexias_perdix
Limenitidinae	Adoliadini		Lexias	Lexias_satrapes
Libytheinae			Libythea	Libythea_ancoata
Libytheinae			Libythea	Libythea_celtis
Libytheinae			Libythea	Libythea_collenettei
Libytheinae			Libythea	Libythea_geoffroy
Libytheinae			Libythea	Libythea_labdaca
Libytheinae			Libythea	Libythea_laius
Libytheinae			Libythea	Libythea_myrrha
Libytheinae			Libythea	Libythea_narina
Libytheinae			Libythea	Libythea_tsiandava
Libytheinae			Libytheana	Libytheana_carinenta
Libytheinae			Libytheana	Libytheana_fulvescens
Libytheinae			Libytheana	Libytheana_motya
Libytheinae			Libytheana	Libytheana_terena
Limenitidinae	Limenitidini		Limenitis	Limenitis_albomaculata
Limenitidinae	Limenitidini		Limenitis	Limenitis_amphyssa
Limenitidinae	Limenitidini		Limenitis	Limenitis_archippus
Limenitidinae	Limenitidini		Limenitis	Limenitis_arthemis
Limenitidinae	Limenitidini		Limenitis	Limenitis_asura
Limenitidinae	Limenitidini		Limenitis	Limenitis_camilla
Limenitidinae	Limenitidini		Limenitis	Limenitis_ciocolatina
Limenitidinae	Limenitidini		Limenitis	Limenitis_cleophas
Limenitidinae	Limenitidini		Limenitis	Limenitis_cottini
Limenitidinae	Limenitidini		Limenitis	Limenitis_disjuncta
Limenitidinae	Limenitidini		Limenitis	Limenitis_doerriesi
Limenitidinae	Limenitidini		Limenitis	Limenitis_dubernardi
Limenitidinae	Limenitidini		Limenitis	Limenitis_dudu
Limenitidinae	Limenitidini		Limenitis	Limenitis_fortuna
Limenitidinae	Limenitidini		Limenitis	Limenitis_glorifica
Limenitidinae	Limenitidini		Limenitis	Limenitis_helmanni
Limenitidinae	Limenitidini		Limenitis	Limenitis_homeyeri
Limenitidinae	Limenitidini		Limenitis	Limenitis_jina
Limenitidinae	Limenitidini		Limenitis	Limenitis_lepechini
Limenitidinae	Limenitidini		Limenitis	Limenitis_lorquini
Limenitidinae	Limenitidini		Limenitis	Limenitis_mimica
Limenitidinae	Limenitidini		Limenitis	Limenitis_moltrecthi
Limenitidinae	Limenitidini		Limenitis	Limenitis_populi
Limenitidinae	Limenitidini		Limenitis	Limenitis_recurva
Limenitidinae	Limenitidini		Limenitis	Limenitis_reducta
Limenitidinae	Limenitidini		Limenitis	Limenitis_rileyi
Limenitidinae	Limenitidini		Limenitis	Limenitis_sinensium
Limenitidinae	Limenitidini		Limenitis	Limenitis_staudingeri
Limenitidinae	Limenitidini		Limenitis	Limenitis_sulpitia
Limenitidinae	Limenitidini		Limenitis	Limenitis_sydyi
Limenitidinae	Limenitidini		Limenitis	Limenitis_trivena
Limenitidinae	Limenitidini		Limenitis	Limenitis_weidemeyerii
Satyrinae	Satyrini	Mycalesina	Lohora	Lohora_anna
Satyrinae	Satyrini	Mycalesina	Lohora	Lohora_deianira
Satyrinae	Satyrini	Mycalesina	Lohora	Lohora_deianirina
Satyrinae	Satyrini	Mycalesina	Lohora	Lohora_dexamenus
Satyrinae	Satyrini	Mycalesina	Lohora	Lohora_dinon
Satyrinae	Satyrini	Mycalesina	Lohora	Lohora_erna
Satyrinae	Satyrini	Mycalesina	Lohora	Lohora_haasei
Satyrinae	Satyrini	Mycalesina	Lohora	Lohora_hypnus
Satyrinae	Satyrini	Mycalesina	Lohora	Lohora_imitatrix
Satyrinae	Satyrini	Mycalesina	Lohora	Lohora_inga
Satyrinae	Satyrini	Mycalesina	Lohora	Lohora_ophthalmicus
Satyrinae	Satyrini	Mycalesina	Lohora	Lohora_pandaea
Satyrinae	Satyrini	Mycalesina	Lohora	Lohora_tanuki
Satyrinae	Satyrini	Mycalesina	Lohora	Lohora_tilmara
Satyrinae	Satyrini	Mycalesina	Lohora	Lohora_transiens
Satyrinae	Satyrini	Mycalesina	Lohora	Lohora_umbrosa
Satyrinae	Satyrini	Mycalesina	Lohora	Lohora_unipupillata
Satyrinae	Satyrini	Parargina	Lopinga	Lopinga_achine
Satyrinae	Satyrini	Parargina	Lopinga	Lopinga_dumetorum
Satyrinae	Satyrini	Parargina	Lopinga	Lopinga_lehmanni
Satyrinae	Satyrini	Parargina	Lopinga	Lopinga_nemorum
Satyrinae	Satyrini	Incertae_sedis	Loxerebia	Loxerebia_albipuncta
Satyrinae	Satyrini	Incertae_sedis	Loxerebia	Loxerebia_bocki
Satyrinae	Satyrini	Incertae_sedis	Loxerebia	Loxerebia_carola
Satyrinae	Satyrini	Incertae_sedis	Loxerebia	Loxerebia_delavayi
Satyrinae	Satyrini	Incertae_sedis	Loxerebia	Loxerebia_innupta
Satyrinae	Satyrini	Incertae_sedis	Loxerebia	Loxerebia_loczyi
Satyrinae	Satyrini	Incertae_sedis	Loxerebia	Loxerebia_martyr
Satyrinae	Satyrini	Incertae_sedis	Loxerebia	Loxerebia_megalops
Satyrinae	Satyrini	Incertae_sedis	Loxerebia	Loxerebia_narasingha
Satyrinae	Satyrini	Incertae_sedis	Loxerebia	Loxerebia_phyllis
Satyrinae	Satyrini	Incertae_sedis	Loxerebia	Loxerebia_pieli
Satyrinae	Satyrini	Incertae_sedis	Loxerebia	Loxerebia_pratorum
Satyrinae	Satyrini	Incertae_sedis	Loxerebia	Loxerebia_ruricola
Satyrinae	Satyrini	Incertae_sedis	Loxerebia	Loxerebia_rurigena
Satyrinae	Satyrini	Incertae_sedis	Loxerebia	Loxerebia_saxicola
Satyrinae	Satyrini	Incertae_sedis	Loxerebia	Loxerebia_seitzi
Satyrinae	Satyrini	Incertae_sedis	Loxerebia	Loxerebia_sylvicola
Satyrinae	Satyrini	Incertae_sedis	Loxerebia	Loxerebia_yphthimoides
Biblidinae	Callicorini		Lucinia	Lucinia_cadma
Biblidinae	Callicorini		Lucinia	Lucinia_sida
Danainae	Danaini		Lycorea	Lycorea_cleobaea
Danainae	Danaini		Lycorea	Lycorea_ilione
Danainae	Danaini		Lycorea	Lycorea_pasinuntia
Satyrinae	Satyrini	Pronophilina	Lymanopoda	Lymanopoda_acraeida
Satyrinae	Satyrini	Pronophilina	Lymanopoda	Lymanopoda_affineola
Satyrinae	Satyrini	Pronophilina	Lymanopoda	Lymanopoda_albocincta
Satyrinae	Satyrini	Pronophilina	Lymanopoda	Lymanopoda_albomaculata
Satyrinae	Satyrini	Pronophilina	Lymanopoda	Lymanopoda_altaselva
Satyrinae	Satyrini	Pronophilina	Lymanopoda	Lymanopoda_altis
Satyrinae	Satyrini	Pronophilina	Lymanopoda	Lymanopoda_apulia
Satyrinae	Satyrini	Pronophilina	Lymanopoda	Lymanopoda_araneola
Satyrinae	Satyrini	Pronophilina	Lymanopoda	Lymanopoda_balintiana
Satyrinae	Satyrini	Pronophilina	Lymanopoda	Lymanopoda_caeruleata
Satyrinae	Satyrini	Pronophilina	Lymanopoda	Lymanopoda_caracara
Satyrinae	Satyrini	Pronophilina	Lymanopoda	Lymanopoda_caucana
Satyrinae	Satyrini	Pronophilina	Lymanopoda	Lymanopoda_caudalis
Satyrinae	Satyrini	Pronophilina	Lymanopoda	Lymanopoda_cinna
Satyrinae	Satyrini	Pronophilina	Lymanopoda	Lymanopoda_confusa
Satyrinae	Satyrini	Pronophilina	Lymanopoda	Lymanopoda_confusiana
Satyrinae	Satyrini	Pronophilina	Lymanopoda	Lymanopoda_dietzi
Satyrinae	Satyrini	Pronophilina	Lymanopoda	Lymanopoda_dyari
Satyrinae	Satyrini	Pronophilina	Lymanopoda	Lymanopoda_eubagioides
Satyrinae	Satyrini	Pronophilina	Lymanopoda	Lymanopoda_euopis
Satyrinae	Satyrini	Pronophilina	Lymanopoda	Lymanopoda_ferruginosa
Satyrinae	Satyrini	Pronophilina	Lymanopoda	Lymanopoda_florenciaensis
Satyrinae	Satyrini	Pronophilina	Lymanopoda	Lymanopoda_galactea
Satyrinae	Satyrini	Pronophilina	Lymanopoda	Lymanopoda_hazelana
Satyrinae	Satyrini	Pronophilina	Lymanopoda	Lymanopoda_hockingiana
Satyrinae	Satyrini	Pronophilina	Lymanopoda	Lymanopoda_huilana
Satyrinae	Satyrini	Pronophilina	Lymanopoda	Lymanopoda_hyagnis
Satyrinae	Satyrini	Pronophilina	Lymanopoda	Lymanopoda_inaudita
Satyrinae	Satyrini	Pronophilina	Lymanopoda	Lymanopoda_inde
Satyrinae	Satyrini	Pronophilina	Lymanopoda	Lymanopoda_ingasayana
Satyrinae	Satyrini	Pronophilina	Lymanopoda	Lymanopoda_ionius
Satyrinae	Satyrini	Pronophilina	Lymanopoda	Lymanopoda_labda
Satyrinae	Satyrini	Pronophilina	Lymanopoda	Lymanopoda_labineta
Satyrinae	Satyrini	Pronophilina	Lymanopoda	Lymanopoda_lactea
Satyrinae	Satyrini	Pronophilina	Lymanopoda	Lymanopoda_lecromi
Satyrinae	Satyrini	Pronophilina	Lymanopoda	Lymanopoda_magna
Satyrinae	Satyrini	Pronophilina	Lymanopoda	Lymanopoda_maletera
Satyrinae	Satyrini	Pronophilina	Lymanopoda	Lymanopoda_marianna
Satyrinae	Satyrini	Pronophilina	Lymanopoda	Lymanopoda_mariposa
Satyrinae	Satyrini	Pronophilina	Lymanopoda	Lymanopoda_melendeza
Satyrinae	Satyrini	Pronophilina	Lymanopoda	Lymanopoda_melia
Satyrinae	Satyrini	Pronophilina	Lymanopoda	Lymanopoda_mirabilis
Satyrinae	Satyrini	Pronophilina	Lymanopoda	Lymanopoda_nadia
Satyrinae	Satyrini	Pronophilina	Lymanopoda	Lymanopoda_necalba
Satyrinae	Satyrini	Pronophilina	Lymanopoda	Lymanopoda_nevada
Satyrinae	Satyrini	Pronophilina	Lymanopoda	Lymanopoda_nivea
Satyrinae	Satyrini	Pronophilina	Lymanopoda	Lymanopoda_obsoleta
Satyrinae	Satyrini	Pronophilina	Lymanopoda	Lymanopoda_paisa
Satyrinae	Satyrini	Pronophilina	Lymanopoda	Lymanopoda_panacea
Satyrinae	Satyrini	Pronophilina	Lymanopoda	Lymanopoda_paramera
Satyrinae	Satyrini	Pronophilina	Lymanopoda	Lymanopoda_pascua
Satyrinae	Satyrini	Pronophilina	Lymanopoda	Lymanopoda_pieridina
Satyrinae	Satyrini	Pronophilina	Lymanopoda	Lymanopoda_prusia
Satyrinae	Satyrini	Pronophilina	Lymanopoda	Lymanopoda_rana
Satyrinae	Satyrini	Pronophilina	Lymanopoda	Lymanopoda_samius
Satyrinae	Satyrini	Pronophilina	Lymanopoda	Lymanopoda_schmidti
Satyrinae	Satyrini	Pronophilina	Lymanopoda	Lymanopoda_shefteli
Satyrinae	Satyrini	Pronophilina	Lymanopoda	Lymanopoda_tolima
Satyrinae	Satyrini	Pronophilina	Lymanopoda	Lymanopoda_translucida
Satyrinae	Satyrini	Pronophilina	Lymanopoda	Lymanopoda_venosa
Satyrinae	Satyrini	Pronophilina	Lymanopoda	Lymanopoda_viventieni
Satyrinae	Satyrini	Euptychiina	Macrocissia	Macrocissia_inani
Satyrinae	Satyrini	Euptychiina	Macrocissia	Macrocissia_iris
Satyrinae	Satyrini	Euptychiina	Magneuptychia	Magneuptychia_agnata
Satyrinae	Satyrini	Euptychiina	Magneuptychia	Magneuptychia_alcinoe
Satyrinae	Satyrini	Euptychiina	Magneuptychia	Magneuptychia_analis
Satyrinae	Satyrini	Euptychiina	Magneuptychia	Magneuptychia_andrei
Satyrinae	Satyrini	Euptychiina	Magneuptychia	Magneuptychia_drymo
Satyrinae	Satyrini	Euptychiina	Magneuptychia	Magneuptychia_flavofascia
Satyrinae	Satyrini	Euptychiina	Magneuptychia	Magneuptychia_fugitiva
Satyrinae	Satyrini	Euptychiina	Magneuptychia	Magneuptychia_gera
Satyrinae	Satyrini	Euptychiina	Magneuptychia	Magneuptychia_gomezi
Satyrinae	Satyrini	Euptychiina	Magneuptychia	Magneuptychia_harpyia
Satyrinae	Satyrini	Euptychiina	Magneuptychia	Magneuptychia_inani
Satyrinae	Satyrini	Euptychiina	Magneuptychia	Magneuptychia_iris
Satyrinae	Satyrini	Euptychiina	Magneuptychia	Magneuptychia_kamel
Satyrinae	Satyrini	Euptychiina	Magneuptychia	Magneuptychia_lea
Satyrinae	Satyrini	Euptychiina	Magneuptychia	Magneuptychia_lethra
Satyrinae	Satyrini	Euptychiina	Magneuptychia	Magneuptychia_libye
Satyrinae	Satyrini	Euptychiina	Magneuptychia	Magneuptychia_libyoidea
Satyrinae	Satyrini	Euptychiina	Magneuptychia	Magneuptychia_louisammour
Satyrinae	Satyrini	Euptychiina	Magneuptychia	Magneuptychia_maripa
Satyrinae	Satyrini	Euptychiina	Magneuptychia	Magneuptychia_metagera
Satyrinae	Satyrini	Euptychiina	Magneuptychia	Magneuptychia_mimas
Satyrinae	Satyrini	Euptychiina	Magneuptychia	Magneuptychia_moderata
Satyrinae	Satyrini	Euptychiina	Magneuptychia	Magneuptychia_modesta
Satyrinae	Satyrini	Euptychiina	Magneuptychia	Magneuptychia_murrayae
Satyrinae	Satyrini	Euptychiina	Magneuptychia	Magneuptychia_mycalesis
